nombre,precio_normal,precio_app,precio_tarjeta,imagen_url,detalle_url,categoria,url_base,tienda
Alergical Sf Tableta CAJA 100 UN,"186,00",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/134011X.jpg,/producto/alergical-sf-tableta/134011,salud,http://mifarma.com.pe,mifarma
Airum Jat (10MG + 30MG + 2MG)/5mL Jarabe FRASCO 120 ML,"39,90",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/264028X.jpg,/producto/airum-jat-10mg-30mg-2mg-5ml-jarabe/264028,salud,http://mifarma.com.pe,mifarma
Claritrox 500mg Comprimido recubierto CAJA 100 UN,"244,00",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/031116X.jpg,/producto/claritrox-500mg-comprimido-recubierto/031116,salud,http://mifarma.com.pe,mifarma
Mucokill 400mg Tableta CAJA 20 UN,"40,00",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/037825X.jpg,/producto/mucokill-400mg-tableta/037825,salud,http://mifarma.com.pe,mifarma
Comtrex Antigripal  Noche Granulos para Solucion Oral CAJA 60 UN,"121,20",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/037759X.jpg,/producto/comtrex-antigripal-noche-granulos-para-solucion-oral/037759,salud,http://mifarma.com.pe,mifarma
Comtrex Antigripal Dia 500mg+200mg+10mg Polvo para Solucion Oral CAJA 60 UN,"121,20",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/037758X.jpg,/producto/comtrex-antigripal-dia-500mg-200mg-10mg-plv-pr-sol-or/037758,salud,http://mifarma.com.pe,mifarma
Cefuroxima 500mg Tableta recubierta CAJA 50 UN,"190,00",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/038026X.jpg,/producto/cefuroxima-500mg-tableta-recubierta/038026,salud,http://mifarma.com.pe,mifarma
Piperacilina+Tazobactam 4.0g+0.5g Polvo para Solución inyectable CAJA 10 UN,"271,90",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/038053X.jpg,/producto/piperacilina-tazobactam-4-0g0-5g-plv-para-sol-iny/038053,salud,http://mifarma.com.pe,mifarma
Ciprofloxacino 500mg Tableta recubierta CAJA 100 UN,"33,00",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/036517X.jpg,/producto/ciprofloxacino-500mg-tableta-recubierta/036517,salud,http://mifarma.com.pe,mifarma
Cloroquin 200mg Tableta Recubierta CAJA 10 UN,"32,20",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/036549X.jpg,/producto/cloroquin-200mg-tableta-recubierta/036549,salud,http://mifarma.com.pe,mifarma
Ceroxim 500 mg Tableta BLÍSTER 10 UN,"66,60",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/036756X.jpg,/producto/ceroxim-500-mg-tableta/036756,salud,http://mifarma.com.pe,mifarma
Uroquilab Zip 500mg Tableta recubierta CAJA 100 UN,"258,00",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/037388X.jpg,/producto/uroquilab-zip-500mg-tableta-recubierta/037388,salud,http://mifarma.com.pe,mifarma
Dexona 4mg Tableta CAJA 100 UN,"154,00",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/032891X.jpg,/producto/dexona-4mg-tableta/032891,salud,http://mifarma.com.pe,mifarma
Libberafex 30mg/5mL Suspensión Oral FRASCO 150 ML,"58,70",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/037186X.jpg,/producto/libberafex-30mg-5ml-suspension-oral/037186,salud,http://mifarma.com.pe,mifarma
Amoxidal Duo 1g tableta CAJA 20 UN,"47,60",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/036550X.jpg,/producto/amoxidal-duo-1g-tableta/036550,salud,http://mifarma.com.pe,mifarma
Avotax 750mg tableta recubierta CAJA 20 UN,"151,40",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/036312X.jpg,/producto/avotax-750mg-tableta-recubierta/036312,salud,http://mifarma.com.pe,mifarma
Alexmin 5mg/5mL Jarabe FRASCO 60 ML,"27,20",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/037434X.jpg,/producto/alexmin-5mg-5ml-jarabe/037434,salud,http://mifarma.com.pe,mifarma
Vitallerg 2.5mg/5ml Solución Oral FRASCO 60 ML,"52,00",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/030541X.jpg,/producto/vitallerg-2-5mg-5ml-solucion-oral/030541,salud,http://mifarma.com.pe,mifarma
Fulgrip Plus antigripal 500mg+200mg+10mg Polvo para Solucion Oral CAJA 30 UN,"52,50",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/036651X.jpg,/producto/fulgrip-plus-antigripal-500mg-200mg-10mg-plv-pr-sol-or/036651,salud,http://mifarma.com.pe,mifarma
Fulgrip Noche Gránulos  para Solución Oral CAJA 30 UN,"52,50",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/036573X.jpg,/producto/fulgrip-noche-granulos-para-solucion-oral/036573,salud,http://mifarma.com.pe,mifarma
Zaytam Compositum 15mg+100mg+5mg/5ml Jarabe FRASCO 120 ML,"20,10",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/036840X.jpg,/producto/zaytam-compositum-15mg-100mg-5mg-5ml-jarabe/036840,salud,http://mifarma.com.pe,mifarma
Prednisona 20 mg Tableta CAJA 100 UN,"19,00",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/422801X.jpg,/producto/prednisona-20-mg-tableta/422801,salud,http://mifarma.com.pe,mifarma
Klarifor 500 mg Tableta Recubierta CAJA 50 UN,"445,00",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/035384X.jpg,/producto/klarifor-500-mg-tableta-recubierta/035384,salud,http://mifarma.com.pe,mifarma
Cefadroxilo 500 mg Cápsula CAJA 100 UN,"114,00",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/035311X.jpg,/producto/cefadroxilo-500-mg-capsula/035311,salud,http://mifarma.com.pe,mifarma
Broncobiotic CL ( 400mg + 57mg)/5ml Polvo para suspension Oral FRASCO 70 ML,"55,00",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/031366X.jpg,/producto/broncobiotic-cl-400mg-57mg-5ml-polvo-para-suspension-oral/031366,salud,http://mifarma.com.pe,mifarma
Prednisona 50mg Tableta CAJA 100 UN,"45,00",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/012917X.jpg,/producto/prednisona-50mg-tableta/012917,salud,http://mifarma.com.pe,mifarma
Bilaxten 10 mg Comprimido Bucodispersable CAJA 10 UN,"65,50",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/030495X.jpg,/producto/bilaxten-10-mg-comprimido-bucodispersable/030495,salud,http://mifarma.com.pe,mifarma
Azitromicina 200 mg/5mL Polvo Para Suspensión Oral FRASCO 15 ML,"9,80",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/035302X.jpg,/producto/azitromicina-200-mg-5ml-polvo-para-suspension-oral/035302,salud,http://mifarma.com.pe,mifarma
AMOXIDIN CL 500-125MG CJA 50 TAB REC CAJA 50 UN,"373,00",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/428296X.jpg,/producto/amoxidin-cl-500-125mg-cja-50-tab-rec/428296,salud,http://mifarma.com.pe,mifarma
Amoxidin  7 500 mg  Tableta recubierta CAJA 100 UN,"145,00",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/426868X.jpg,/producto/amoxidin-7-500-mg-tableta-recubierta/426868,salud,http://mifarma.com.pe,mifarma
