nombre,precio_normal,precio_app,precio_tarjeta,imagen_url,detalle_url,categoria,url_base,tienda
Gloranta Caramelos Sabor Limón y Menta -  Caja 25 SOB SOBRE 1 UN,"2,10",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/033164X.jpg,/producto/gloranta-caramelos-hedera-helix-caja-25-sob/033164,salud,http://inkafarma.com.pe,inkafarma
Doxy 100 100mg Tableta recubierta CAJA 30 UN,"76,20",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/032991X.jpg,/producto/doxy-100-100mg-tableta-recubierta/032991,salud,http://inkafarma.com.pe,inkafarma
C-Flox 500 500mg Tableta Recubierta BLÍSTER 10 UN,"14,70",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/032694X.jpg,/producto/c-flox-500-500mg-tableta/032694,salud,http://inkafarma.com.pe,inkafarma
Deflazacort IQ 30mg Tableta CAJA 10 UN,"27,80",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/031395X.jpg,/producto/deflazacort-iq-tableta/031395,salud,http://inkafarma.com.pe,inkafarma
Fexofen 120mg Tableta recubierta CAJA 10 UN,"35,30",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/031194X.jpg,/producto/fexofen-120mg-tableta/031194,salud,http://inkafarma.com.pe,inkafarma
Bacterol Forte 800-160mg Tabletas CAJA 20 UN,"28,50",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/031028X.jpg,/producto/bacterol-forte-800-160mg-tabletas/031028,salud,http://inkafarma.com.pe,inkafarma
Doxiac 100 mg Cápsula CAJA 10 UN,"49,80",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/031000X.jpg,/producto/doxiac-100-mg-capsula/031000,salud,http://inkafarma.com.pe,inkafarma
Claritromicina 500mg Tableta recubierta BLISTER 10 UN,"16,00",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/030614X.jpg,/producto/claritromicina-500mg-tableta-recubierta/030614,salud,http://inkafarma.com.pe,inkafarma
Dostein 300mg Cápsula BLÍSTER 10 UN,"24,00",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/030506X.jpg,/producto/dostein-300mg-capsula/030506,salud,http://inkafarma.com.pe,inkafarma
Azitromicina 500mg RIC Tableta recubierta CAJA 5 UN,"63,40",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/029846X.jpg,/producto/azitromicina-500mg-ric-tableta-recubierta/029846,salud,http://inkafarma.com.pe,inkafarma
Pluxime® 400mg Tableta Recubierta CAJA 8 UN,"58,40",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/029525X.jpg,/producto/pluxime-400mg-tableta-recubierta/029525,salud,http://inkafarma.com.pe,inkafarma
Broncopulmin NF 7.5mg-5mg Pastilla Dura PASTILLA 1 UN,"1,90",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/029511X.jpg,/producto/broncopulmin-nf-7-5mg-5mg-pastilla-dura/029511,farmacia,http://inkafarma.com.pe,inkafarma
Bencilpenicilina Benzatínica 1 200 000 UI Polvo para Suspensión Inyectable UNIDAD 1 UN,"4,08",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/029503X.jpg,/producto/bencilpenicilina-benzatinica-1-200-000-ui-polvo-in/029503,salud,http://inkafarma.com.pe,inkafarma
Tosalbron Adulto NF Jarabe FRASCO 100 ML,"13,70",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/029271X.jpg,/producto/tosalbron-nf-jarabe-adulto/029271,salud,http://inkafarma.com.pe,inkafarma
Findaler CB 10mg Cápsulas blandas BLÍSTER 10 UN,"25,52",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/026919X.jpg,/producto/findaler-cb-10mg-capsulas-blandas-/026919,salud,http://inkafarma.com.pe,inkafarma
Vick Baby Balm Bálsamo para bebé UNIDAD 1 UN,"4,12",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/026089X.jpg,/producto/vick-babybalm-balsamo-para-bebe-/026089,salud,http://inkafarma.com.pe,inkafarma
Clincheck 300mg Cápsulas BLÍSTER 10 UN,"25,30",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/026012X.jpg,/producto/clincheck-300mg-capsulas/026012,salud,http://inkafarma.com.pe,inkafarma
Precorten 20mg Comprimido BLÍSTER 10 UN,"19,86",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/025916X.jpg,/producto/precorten-20mg-comprimido/025916,salud,http://inkafarma.com.pe,inkafarma
Aknemin 100mg Cápsula BLÍSTER 10 UN,"63,44",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/025872X.jpg,/producto/aknemin-100mg-capsula/025872,salud,http://inkafarma.com.pe,inkafarma
Amoxidal Plus 875-125mg Comprimidos recubiertos CAJA 20 UN,"88,00",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/025756X.jpg,/producto/amoxidal-plus-875-125mg-comprimidos-recubiertos/025756,salud,http://inkafarma.com.pe,inkafarma
Amoden CL 875-125mg Tabletas Recubiertas CAJA 10 UN,"69,00",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/025252X.jpg,/producto/amoden-cl-875-125mg-tabletas-recubiertas/025252,salud,http://inkafarma.com.pe,inkafarma
Defal 6mg Comprimidos CAJA 20 UN,"47,80",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/025181X.jpg,/producto/defal-6mg-comprimidos-/025181,salud,http://inkafarma.com.pe,inkafarma
Ceftriaxona 1g Solución Inyectable FRASCO 10 UN,"25,00",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/024880X.jpg,/producto/ceftriaxona-1g-solucion-inyectable/024880,salud,http://inkafarma.com.pe,inkafarma
Ifaxim 550mg Tableta recubierta CAJA 14 UN,"153,90",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/024507X.jpg,/producto/ifaxim-550-mg-tableta-recubierta/024507,salud,http://inkafarma.com.pe,inkafarma
AmoxiCLin Duo 875mg Comprimidos Recubiertos CAJA 14 UN,"19,60",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/020388X.jpg,/producto/amoxiclin-duo-875mg-comprimidos-recubiertos-/020388,salud,http://inkafarma.com.pe,inkafarma
Deflazym 6mg Tableta CAJA 10 UN,"26,00",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/020382X.jpg,/producto/deflazym-6-mg-tableta/020382,salud,http://inkafarma.com.pe,inkafarma
Deflazym 30 mg Tableta - Caja 10 UN CAJA 10 UN,"71,00",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/020380X.jpg,/producto/deflazym-30-mg-tableta/020380,salud,http://inkafarma.com.pe,inkafarma
Alercheck Plus 10mg Cápsulas blandas CAJA 30 UN,"43,92",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/020324X.jpg,/producto/alercheck-plus-10mg-capsulas-blandas-/020324,salud,http://inkafarma.com.pe,inkafarma
Cefalexina 500mg Cápsulas BLÍSTER 5 UN,"1,80",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/018990X.jpg,/producto/cefalexina-500mg-capsulas/018990,salud,http://inkafarma.com.pe,inkafarma
Furoxinol 500mg Tableta Recubierta CAJA 10 UN,"65,70",,,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/018862X.jpg,/producto/furoxinol-500mg-tableta-recubierta/018862,salud,http://inkafarma.com.pe,inkafarma
